Original_ID,SMILES,Source,InChIKey,MW,LogP,TPSA,RotBonds,Activity_Label
CHEMBL435507,CC1CN(c2cc(=O)c3ccc4ccccc4c3o2)CCO1,ChEMBL,RFWCIJWQGHFULK-UHFFFAOYSA-N,295.3380000000001,3.1713000000000022,42.68000000000001,1,Active
CHEMBL98350,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,ChEMBL,CZQHHVNHHHRRDU-UHFFFAOYSA-N,307.34900000000005,3.2966000000000024,42.68000000000001,2,Active
CHEMBL379156,O=C1NC(=O)/C(=C/c2ccc(-c3ccc(F)cc3O)o2)S1,ChEMBL,OYYVWNDMOQPMGE-SDQBBNPISA-N,305.286,3.115200000000001,79.54,2,Active
CHEMBL428496,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O,ChEMBL,QDLHCMPXEPAAMD-QAIWCSMKSA-N,428.4370000000003,2.5364000000000004,109.11,3,Active
CHEMBL209159,O=C1NC(=O)/C(=C/c2ccc(-c3cc(F)cc(F)c3O)s2)S1,ChEMBL,NRUOQMAAFHGBEE-WZUFQYTHSA-N,339.344,3.7228000000000008,66.4,2,Active
CHEMBL211068,O=C1NC(=O)/C(=C/c2ccc(-c3ccc(O)cc3F)o2)S1,ChEMBL,YBVBYCQMXXTIRP-SDQBBNPISA-N,305.286,3.1152000000000006,79.54,2,Active
CHEMBL210991,O=C1NC(=O)/C(=C/c2ccc(-c3cccc([N+](=O)[O-])c3O)o2)S1,ChEMBL,LHLYMMBFSIKWMS-WDZFZDKYSA-N,332.293,2.884300000000001,122.68,3,Active
CHEMBL211819,O=C1NC(=O)/C(=C/c2ccc(-c3cc(O)ccc3O)o2)S1,ChEMBL,VCBZVSWEFHPAJX-SDQBBNPISA-N,303.295,2.6817000000000006,99.77,2,Active
CHEMBL377104,Cc1ccc(O)c(-c2ccc(/C=C3\SC(=O)NC3=O)o2)c1,ChEMBL,CMZIHVRMPLWUAZ-QPEQYQDCSA-N,301.3230000000001,3.2845200000000023,79.54,2,Active
CHEMBL211768,O=C1NC(=O)/C(=C/c2ccc(-c3cc(OC(F)(F)F)ccc3O)o2)S1,ChEMBL,SBGSKEOYYYCTJW-SDQBBNPISA-N,371.292,3.874700000000001,88.77000000000001,3,Active
CHEMBL378999,N#Cc1ccc(O)c(-c2ccc(/C=C3\SC(=O)NC3=O)o2)c1,ChEMBL,NPCCZSIFYWKTIW-MLPAPPSSSA-N,312.30600000000004,2.847780000000001,103.33,2,Active
CHEMBL212119,O=C1NC(=O)/C(=C/c2ccc(-c3cc(Cl)ccc3O)o2)S1,ChEMBL,TYJXVOWPGAWAHU-SDQBBNPISA-N,321.74100000000004,3.6295000000000015,79.54,2,Active
CHEMBL377175,O=C1NC(=O)/C(=C/c2ccc(-c3cc(F)ccc3O)o2)S1,ChEMBL,IQDLOUNBMCMZPG-SDQBBNPISA-N,305.286,3.115200000000001,79.54,2,Active
CHEMBL377152,COC(=O)c1ccc(-c2ccc(/C=C3\SC(=O)NC3=O)o2)c(O)c1,ChEMBL,HWGAIJRGZSBQBB-QPEQYQDCSA-N,345.33200000000005,2.7627000000000006,105.84,3,Active
CHEMBL211173,O=C1NC(=O)C(=Cc2ccc(-c3ccc(O)cc3O)o2)S1,ChEMBL,YICAXAAHZCUKRE-UHFFFAOYSA-N,303.295,2.6817000000000006,99.77,2,Active
CHEMBL376984,O=C1NC(=O)/C(=C/c2ccc(-c3cccnc3)o2)S1,ChEMBL,PKZILUHLGGTGRZ-WDZFZDKYSA-N,272.285,2.6655000000000006,72.2,2,Active
CHEMBL378528,O=C1NC(=O)/C(=C/c2ccc(-c3ccccn3)o2)S1,ChEMBL,URQJIVCOWCHMCI-XFFZJAGNSA-N,272.285,2.6655000000000006,72.2,2,Active
CHEMBL211759,O=C1NC(=O)/C(=C/c2ccc(-c3ccc(O)cc3)o2)S1,ChEMBL,JDXZYRMTBWZRKH-GHXNOFRVSA-N,287.296,2.9761000000000006,79.54,2,Active
CHEMBL208662,O=C1NC(=O)/C(=C/c2ccc(-c3cccc(O)c3)o2)S1,ChEMBL,NIGGPHOUZYQQAL-GHXNOFRVSA-N,287.296,2.9761000000000006,79.54,2,Active
CHEMBL208652,O=C1NC(=O)/C(=C/c2ccc(-c3ccccc3O)o2)S1,ChEMBL,OCDGTZUIGBFFHU-GHXNOFRVSA-N,287.296,2.976100000000001,79.54,2,Active
CHEMBL534951,O=C(O)COc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,ChEMBL,ZOFFAGHBGPHINF-UHFFFAOYSA-N,406.39800000000014,2.7380000000000004,110.81,5,Active
CHEMBL3215760,c1cc(OCCN2CCSCC2)cc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,ChEMBL,FDLHELHOOAIWIF-UHFFFAOYSA-N,477.5900000000003,3.702200000000002,76.75,6,Active
CHEMBL3216006,c1cc(OCCN2CCOCC2)cc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,ChEMBL,HXFUIPAMECNQOQ-UHFFFAOYSA-N,461.52200000000033,2.9856000000000007,85.98,6,Active
CHEMBL3216005,c1cc(OCCN2CCCCC2)cc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,ChEMBL,JNXSKIADTKCJLW-UHFFFAOYSA-N,459.5500000000003,4.139300000000003,76.75,6,Active
CHEMBL537877,COc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,ChEMBL,JIXRGOVACNEBTD-UHFFFAOYSA-N,362.389,3.2832000000000017,73.51,3,Active
CHEMBL3216649,Nc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,ChEMBL,RQPKSOWRJPRYCN-UHFFFAOYSA-N,347.378,2.8568000000000007,90.3,2,Active
CHEMBL541906,Oc1ccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)cc1,ChEMBL,CCCHXFXRXKOQKH-UHFFFAOYSA-N,348.362,2.980200000000001,84.51,2,Active
CHEMBL538346,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,ChEMBL,TUVCWJQQGGETHL-UHFFFAOYSA-N,348.362,2.980200000000001,84.51,2,Active
CHEMBL390623,Oc1ccccc1-c1nc(N2CCOCC2)c2oc3ncccc3c2n1,ChEMBL,OWJSSUTXEPXHHS-UHFFFAOYSA-N,348.362,2.980200000000001,84.51,2,Active
CHEMBL541647,c1ccc2c(c1)sc1c(N3CCOCC3)ncnc12,ChEMBL,LJEPZSLDJIZVIO-UHFFFAOYSA-N,271.345,2.6811,38.25,1,Active
CHEMBL388480,c1ccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)cc1,ChEMBL,NVQCHUVXJRWAFQ-UHFFFAOYSA-N,332.363,3.2746000000000013,64.28,2,Active
CHEMBL230239,c1ccc(-c2nc(N3CCOCC3)c3sc4ncccc4c3n2)cc1,ChEMBL,KABUJZYOOVQZPG-UHFFFAOYSA-N,348.43100000000004,3.7431000000000023,51.14,2,Active
CHEMBL230131,c1cnc2oc3c(N4CCOCC4)ncnc3c2c1,ChEMBL,MICIOIFPRCWFRQ-UHFFFAOYSA-N,256.265,1.6075999999999997,64.28,1,Active
CHEMBL390850,c1cnc2sc3c(N4CCOCC4)ncnc3c2c1,ChEMBL,AWGGGZJVYBRJGU-UHFFFAOYSA-N,272.333,2.0761,51.14,1,Active
CHEMBL541643,Oc1cccc(-c2nc(N3CCOCC3)c3sccc3n2)c1,ChEMBL,XXLAEKOWCYJOKK-UHFFFAOYSA-N,313.38199999999995,2.900500000000001,58.48,2,Active
CHEMBL393525,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnc2ccc(Br)cn12,ChEMBL,QTHCAAFKVUWAFI-DJKKODMXSA-N,452.2900000000001,2.968020000000001,110.18,5,Active
CHEMBL239050,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnc2ccccn12,ChEMBL,XQMVGASZQFWMGU-WOJGMQOQSA-N,373.39400000000006,2.20552,110.18,5,Active
CHEMBL239051,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnc2n1CCCC2,ChEMBL,TVSPMOBQMRBHKM-WOJGMQOQSA-N,377.4260000000002,2.09062,110.7,5,Active
CHEMBL397780,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cncc2c(Br)cccc12,ChEMBL,YWACQWOZGPPFKN-UFFVCSGVSA-N,463.3130000000001,3.868520000000003,105.77,5,Active
CHEMBL397105,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cncc2cc(Br)ccc12,ChEMBL,LTENZSCRXMTCGU-SRZZPIQSSA-N,463.3130000000001,3.868520000000003,105.77,5,Active
CHEMBL240336,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cncc2ccc(Br)cc12,ChEMBL,ZZRQEQBBIOJFEF-SRZZPIQSSA-N,463.3130000000001,3.868520000000003,105.77,5,Active
CHEMBL240335,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cncc2ccccc12,ChEMBL,WIIIUNYKSWAJNS-UDWIEESQSA-N,384.4170000000001,3.106020000000002,105.77,5,Active
CHEMBL240118,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnc2ccccc2c1,ChEMBL,SDAGGAYSPROREN-UDWIEESQSA-N,384.4170000000001,3.106020000000002,105.77,5,Active
CHEMBL393747,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1ccnc2ccccc12,ChEMBL,GFSHICSFPIHSQR-UDWIEESQSA-N,384.4170000000001,3.106020000000002,105.77,5,Active
CHEMBL413803,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cccc2ccccc12,ChEMBL,GZLYDOBJMZEPBB-DEDYPNTBSA-N,383.4290000000001,3.711020000000002,92.88,5,Active
CHEMBL413802,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1csc2ccccc12,ChEMBL,VPBQISOAPDRGBH-VCHYOVAHSA-N,389.4580000000001,3.7725200000000023,92.88,5,Active
CHEMBL392071,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1coc2ccccc12,ChEMBL,BMFMJWQFQVDCKQ-VCHYOVAHSA-N,373.3900000000001,3.304020000000002,106.02,5,Active
CHEMBL392070,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1onc2ccccc12,ChEMBL,UZHZBVBRVGUDPH-LICLKQGHSA-N,374.3780000000001,2.699020000000001,118.91,5,Active
CHEMBL239475,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cn(C)c2ccccc12,ChEMBL,CYGPZGPUQYTDIU-YBFXNURJSA-N,386.4330000000001,3.049520000000001,97.81,5,Active
CHEMBL239052,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1ncn2ccccc12,ChEMBL,GGOBUVOABVKONT-VCHYOVAHSA-N,373.39400000000006,2.20552,110.18,5,Active
CHEMBL393526,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1ncc2ccccn12,ChEMBL,HSSUHUSEEATZRV-WOJGMQOQSA-N,373.39400000000006,2.20552,110.18,5,Active
CHEMBL397796,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cncn1C,ChEMBL,OUTSXZNLLFOFRA-OVCLIPMQSA-N,337.36100000000005,1.2913199999999998,110.7,5,Active
CHEMBL272265,N#CCc1ccc(-n2cnc3cnc4ccc(C#Cc5cccnc5)cc4c32)cc1,ChEMBL,MBIMERRBQGQJIO-UHFFFAOYSA-N,385.43000000000006,4.434580000000003,67.39,2,Active
CHEMBL255592,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(C#Cc4cccnc4)ccc3ncc21,ChEMBL,ISHNPDWTQUXPSY-UHFFFAOYSA-N,443.51000000000016,4.473380000000003,76.5,2,Active
CHEMBL273832,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CC[C@H](O)[C@@]2(C)C[C@H]1OC(C)=O,ChEMBL,XLJORQYAOTYVQS-OGCOKEDGSA-N,430.45300000000026,2.3282000000000007,112.27,3,Active
CHEMBL496332,COCC(O)Cn1cc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)cn1,ChEMBL,DDNDFDDGMCJGHM-UHFFFAOYSA-N,469.5670000000003,2.608900000000001,101.74,6,Active
CHEMBL490428,Cc1ccc(Nc2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)nn1,ChEMBL,YTFVFLULFAFNTO-UHFFFAOYSA-N,422.5140000000002,3.5801200000000017,92.27,3,Active
CHEMBL493090,CN1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,ChEMBL,XXHROJHHXVCFML-UHFFFAOYSA-N,449.58400000000034,2.818600000000001,73.41,4,Active
CHEMBL493296,c1cc2nc(-c3ccc4c[nH]nc4c3)nc(N3CCOCC3)c2s1,ChEMBL,UXVQKIONVNQABP-UHFFFAOYSA-N,337.4080000000001,3.071200000000001,66.93,2,Active
CHEMBL494921,c1cc(-c2nc(N3CCOCC3)c3sccc3n2)c2c[nH]nc2c1,ChEMBL,GXJBABITGPOFCK-UHFFFAOYSA-N,337.408,3.071200000000001,66.93,2,Active
CHEMBL522031,OCCN1CCN(Cc2cc3nc(-c4cccc(O)c4)nc(N4CCOCC4)c3s2)CC1,ChEMBL,PFNYDAIJXABZEY-UHFFFAOYSA-N,455.58400000000034,2.0103999999999997,85.19,6,Active
CHEMBL523379,CN1CCN(Cc2cc3nc(-c4cccc(O)c4)nc(N4CCOCC4)c3s2)CC1,ChEMBL,OKWPNODGKOTLAT-UHFFFAOYSA-N,425.55800000000033,2.647900000000001,64.96000000000001,4,Active
CHEMBL493290,COCCN(C)Cc1cc2nc(-c3cccc(O)c3)nc(N3CCOCC3)c2s1,ChEMBL,HAUSIZJQROQUOS-UHFFFAOYSA-N,414.5310000000002,2.9787000000000017,70.95,7,Active
CHEMBL493289,CN(C)Cc1cc2nc(-c3cccc(O)c3)nc(N3CCOCC3)c2s1,ChEMBL,VHSCMHRRZRZLFR-UHFFFAOYSA-N,370.4780000000002,2.9621000000000013,61.72,4,Active
CHEMBL493084,Cc1csc2c(N3CCOCC3)nc(-c3cccc(O)c3)nc12,ChEMBL,GQNBJVKYFWNUJB-UHFFFAOYSA-N,327.40900000000005,3.2089200000000018,58.48,2,Active
CHEMBL493083,Cc1cc2nc(-c3cccc(O)c3)nc(N3CCOCC3)c2s1,ChEMBL,IAAWZHBLOYYROY-UHFFFAOYSA-N,327.4090000000001,3.2089200000000018,58.48,2,Active
CHEMBL492251,COc1ccc(-c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2)cc1OC,ChEMBL,KPDRLZMGHJWHQC-UHFFFAOYSA-N,370.4120000000001,4.862380000000004,82.96,5,Active
CHEMBL472084,Cc1cc(F)ccc1OCc1cc(C(O)=NO)cc(N2CCOCC2)n1,ChEMBL,JJTTYSKPHJJDFZ-UHFFFAOYSA-N,361.3730000000002,2.63852,87.41,5,Active
CHEMBL472085,Cc1cc(F)ccc1OCc1cc(C(N)=O)cc(N2CCOCC2)n1,ChEMBL,NVHHPSXYWLJSOC-UHFFFAOYSA-N,345.37400000000014,2.0436199999999998,77.68,5,Active
CHEMBL469565,Cc1cc(F)ccc1OCc1cc(C(=O)O)cc(N2CCOCC2)n1,ChEMBL,VQBFRRZTUCYEPI-UHFFFAOYSA-N,346.3580000000002,2.64292,71.89,5,Active
CHEMBL469796,Cc1cc(F)ccc1NCc1cc(C(=O)O)cc(N2CCOCC2)n1,ChEMBL,DKOFZQCMEMOEEJ-UHFFFAOYSA-N,345.3740000000002,2.6760200000000003,74.69,5,Active
CHEMBL514869,CC1(C)CNC(=O)c2sc(N3CCOC[C@@H]3Cc3c[nH]c4ccccc34)nc2C1,ChEMBL,ZCCMLCRXWWFYEG-HNNXBMFYSA-N,410.54300000000006,3.384400000000002,70.25,3,Active
CHEMBL469099,CC1(C)CC(=O)c2sc(N3CCOCC3)nc2C1,ChEMBL,DZXMARZBAUMWLK-UHFFFAOYSA-N,266.366,2.1348000000000003,42.43000000000001,1,Active
CHEMBL478633,CC1(C)CC(=O)c2sc(N3CCOC[C@@H]3Cc3csc4ccccc34)nc2C1,ChEMBL,VJRVFMBXYXSIMM-HNNXBMFYSA-N,412.5800000000001,4.960800000000005,42.43000000000001,3,Active
CHEMBL478425,CC1(C)CC(=O)c2sc(N3CCOCC3Cc3c[nH]c4ncccc34)nc2C1,ChEMBL,OJXSZLNOLWCHSV-UHFFFAOYSA-N,396.5160000000001,3.6224000000000025,71.11,3,Active
CHEMBL513924,CC1(C)CC(=O)c2sc(N3CCOC[C@@H]3Cc3c[nH]c4ccccc34)nc2C1,ChEMBL,UPQKAJYEZWCPJY-HNNXBMFYSA-N,395.5280000000001,4.227400000000003,58.22,3,Active
CHEMBL514061,CC1(C)CC(=O)c2sc(N3CCOC[C@H]3Cc3c[nH]c4ccccc34)nc2C1,ChEMBL,UPQKAJYEZWCPJY-OAHLLOKOSA-N,395.5280000000001,4.227400000000003,58.22,3,Active
CHEMBL476953,CC1(C)CC(=O)c2sc(N3CCOCC3Cc3ccc4ccccc4c3)nc2C1,ChEMBL,VEYMNDZFLDNZST-UHFFFAOYSA-N,406.5510000000001,4.899300000000005,42.43000000000001,3,Active
CHEMBL477999,CC1(C)CC(=O)c2sc(N3CCOCC3Cc3cccc4ccccc34)nc2C1,ChEMBL,ZVNRYRQQVKJSFS-UHFFFAOYSA-N,406.5510000000001,4.899300000000005,42.43000000000001,3,Active
CHEMBL453232,CC1(C)CC(=O)c2sc(N3CCOC[C@@H]3Cc3ccccc3)nc2C1,ChEMBL,MXZMBQXJWFWHNJ-HNNXBMFYSA-N,356.49100000000004,3.746100000000003,42.43000000000001,3,Active
CHEMBL469052,O=C1CC2(CCCCC2)Cc2nc(N3CCOCC3)sc21,ChEMBL,ZIOTVWCDRNZWHJ-UHFFFAOYSA-N,306.43100000000004,3.0591000000000017,42.43000000000001,1,Active
CHEMBL512293,O=C1CC2(CCCC2)Cc2nc(N3CCOCC3)sc21,ChEMBL,NUNXFCGNDBTKTN-UHFFFAOYSA-N,292.404,2.6690000000000014,42.43000000000001,1,Active
CHEMBL466962,O=C1CCCc2nc(N3CCOCC3)sc21,ChEMBL,KMKJCACZZADDPZ-UHFFFAOYSA-N,238.31199999999995,1.4987,42.43000000000001,1,Active
CHEMBL466106,CCCC1CC(=O)c2sc(N3CCOCC3)nc2C1,ChEMBL,AOSUHMQSUDRPGF-UHFFFAOYSA-N,280.393,2.5249000000000006,42.43000000000001,3,Active
CHEMBL466956,CC1CC(=O)c2sc(N3CCOCC3)nc2C1,ChEMBL,OKTZOAOKSODUOB-UHFFFAOYSA-N,252.3389999999999,1.7447,42.43000000000001,1,Active
CHEMBL469035,CC1(C)CC(=O)c2sc(N3CCOc4ccc(Br)cc43)nc2C1,ChEMBL,KRMSTQATIGSFSK-UHFFFAOYSA-N,393.3060000000001,4.591200000000003,42.43000000000001,1,Active
CHEMBL453240,CC1(C)Cc2nc(N3CCOc4ccc(Br)cc43)sc2C(=O)N1,ChEMBL,HPDNQXLEZHOICG-UHFFFAOYSA-N,394.2940000000001,3.500600000000002,54.46000000000001,1,Active
CHEMBL467966,Cc1ccc2c(c1)N(c1nc3c(s1)C(=O)NC(C)(C)C3)CCO2,ChEMBL,SETXDASHBJZBLY-UHFFFAOYSA-N,329.4250000000002,3.046520000000001,54.46000000000001,1,Active
CHEMBL512624,COc1ccc2c(c1)OCCN2c1nc2c(s1)C(=O)NC(C)(C)C2,ChEMBL,OZAAVQWLEMGVJP-UHFFFAOYSA-N,345.4240000000001,2.7467000000000006,63.690000000000005,2,Active
CHEMBL504616,Cn1cc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)CC(C)(C)C4)CCO3)cn1,ChEMBL,DOXMXCDQRVNCQX-UHFFFAOYSA-N,394.5000000000002,4.229200000000002,60.25,2,Active
CHEMBL512440,Cn1cc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)cn1,ChEMBL,WGINENHXAFXAQX-UHFFFAOYSA-N,395.48800000000017,3.138600000000001,72.28,2,Active
CHEMBL467561,Cn1ccnc1-c1ccc2c(c1)N(c1nc3c(s1)C(=O)NC(C)(C)C3)CCO2,ChEMBL,FUBTZUIWWYCJRU-UHFFFAOYSA-N,395.4880000000002,3.138600000000001,72.28,2,Active
CHEMBL467395,Cc1nc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)c[nH]1,ChEMBL,KLKZGMKQDCBAEI-UHFFFAOYSA-N,395.48800000000017,3.4366200000000013,83.14000000000001,2,Active
CHEMBL511228,CC1(C)Cc2nc(N3CCOc4ccc(-c5cc[nH]n5)cc43)sc2C(=O)N1,ChEMBL,XBYNTSRJEKQLDL-UHFFFAOYSA-N,381.4610000000001,3.1282000000000005,83.14000000000001,2,Active
CHEMBL467394,CC1(C)CC(=O)c2sc(N3CCOc4ccc(-c5cn[nH]c5)cc43)nc2C1,ChEMBL,FGYFHSJPCQLYOA-UHFFFAOYSA-N,380.47300000000007,4.2188000000000025,71.11000000000001,2,Active
CHEMBL512092,CC1(C)Cc2nc(N3CCOc4ccc(-c5cn[nH]c5)cc43)sc2C(=O)N1,ChEMBL,KKPQTTPNOXAYBC-UHFFFAOYSA-N,381.4610000000001,3.1282000000000005,83.14,2,Active
CHEMBL467553,CC1(C)Cc2nc(N3CCOc4ccc(-c5c[nH]cn5)cc43)sc2C(=O)N1,ChEMBL,HBJZRQDTIYSMSW-UHFFFAOYSA-N,381.4610000000001,3.1282000000000005,83.14000000000001,2,Active
CHEMBL469209,Cc1ccc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)nn1,ChEMBL,LAZUCJLOPZYGSL-UHFFFAOYSA-N,407.49900000000025,3.5035200000000017,80.24000000000001,2,Active
CHEMBL469208,CC1(C)Cc2nc(N3CCOc4ccc(-c5ncccn5)cc43)sc2C(=O)N1,ChEMBL,IXHVRQYFTXKBPO-UHFFFAOYSA-N,393.4720000000001,3.195100000000002,80.24000000000001,2,Active
CHEMBL469202,Cc1ccc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)cn1,ChEMBL,MQJXZZFGKUKOGM-UHFFFAOYSA-N,406.51100000000025,4.108520000000002,67.35000000000001,2,Active
CHEMBL512650,CC1(C)CC(=O)c2sc(N3CCOc4ccc(-c5ccncc5)cc43)nc2C1,ChEMBL,CSVNYONOZAMJIM-UHFFFAOYSA-N,391.4960000000001,4.890700000000004,55.32000000000001,2,Active
CHEMBL512648,CC1(C)CC(=O)c2sc(N3CCOc4ccc(-c5cccnc5)cc43)nc2C1,ChEMBL,SSYKRJYEFUGKFI-UHFFFAOYSA-N,391.4960000000001,4.890700000000004,55.32000000000001,2,Active
CHEMBL469194,CC1(C)CC(=O)c2sc(N3CCOc4ccc(-c5ccccn5)cc43)nc2C1,ChEMBL,YJJNJCWCKBJAJY-UHFFFAOYSA-N,391.4960000000001,4.890700000000004,55.32000000000001,2,Active
CHEMBL512815,CC1(C)CC(=O)c2sc(N3CCOc4cc(Br)ccc43)nc2C1,ChEMBL,LTVKSUQPGSAPPF-UHFFFAOYSA-N,393.3060000000001,4.591200000000004,42.43000000000001,1,Active
CHEMBL469201,CC1(C)CC(=O)c2sc(N3CCOc4ccccc43)nc2C1,ChEMBL,KZTBGYKYLDTCHP-UHFFFAOYSA-N,314.4100000000001,3.828700000000002,42.43000000000001,1,Active
CHEMBL449049,CC1(C)Cc2nc(N3CCOCC3)sc2C(=O)N1,ChEMBL,SMHUTYZXTOZRFZ-UHFFFAOYSA-N,267.3539999999999,1.0442,54.46000000000001,1,Active
CHEMBL221959,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,ChEMBL,UJLAWZDWDVHWOW-YPMHNXCESA-N,312.377,1.5447799999999996,88.91,3,Active
CHEMBL550286,Oc1cccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)c1,ChEMBL,VAOSXQKPRPFALK-UHFFFAOYSA-N,471.5650000000002,3.2676000000000016,92.43,5,Active
CHEMBL551442,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCNCC4)c3n2)cc1,ChEMBL,BCTJBMRLXUOXJQ-UHFFFAOYSA-N,436.52000000000015,2.005699999999999,109.23,4,Active
CHEMBL564099,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C)CC4)c3n2)cc1,ChEMBL,GFDHDIYLLBVZPF-UHFFFAOYSA-N,450.5470000000002,2.3479,100.44,4,Active
CHEMBL562365,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(C)=O)CC4)c3n2)cc1,ChEMBL,NNYPLMSOAFZNTE-UHFFFAOYSA-N,478.5570000000002,2.2646,117.51,4,Active
CHEMBL558288,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)NC)CC4)c3n2)cc1,ChEMBL,IYBMOXXTNOCCOV-UHFFFAOYSA-N,493.5720000000002,2.0575,129.54000000000002,4,Active
CHEMBL563985,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,ChEMBL,HRGYHCLHXQJDHS-UHFFFAOYSA-N,494.55600000000027,2.4845000000000006,126.74,4,Active
CHEMBL561708,COC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,ChEMBL,IMXHGCRIEAKIBU-UHFFFAOYSA-N,495.54000000000025,2.911500000000001,123.94,4,Active
CHEMBL565061,CCOC(=O)c1cnn2c(-c3cccc(NC(=O)c4cccc(C(F)(F)F)c4)c3)ccnc12,ChEMBL,YCAVTOUTYRMOGQ-UHFFFAOYSA-N,454.4080000000001,4.844100000000004,85.58999999999999,5,Active
CHEMBL549959,C[C@@]12c3ccc4c(c3C(=O)c3occ(c31)C(=O)C[C@H]2O)CCC4=O,ChEMBL,SWJBYJJNDIXFSA-KUHUBIRLSA-N,322.3160000000001,2.2062,84.58000000000001,0,Active
CHEMBL563654,C[C@@]12c3ccc4c(c3C(=O)c3occ(c31)C(=O)C[C@H]2OC(=O)CCC(=O)O)CCC4=O,ChEMBL,BOVHHQURIUJAOR-MWTRTKDXSA-N,422.3890000000003,2.621900000000001,127.95000000000002,4,Active
CHEMBL584362,Oc1cccc(-c2nc(N3CCOCC3)c3cnn(C4CCNCC4)c3n2)c1,ChEMBL,WCZSBHYATWRXOI-UHFFFAOYSA-N,380.4520000000001,1.96,88.33,3,Active
CHEMBL572956,CC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4cccc(O)c4)nc32)CC1,ChEMBL,HJXUNYAALNBZSU-UHFFFAOYSA-N,422.48900000000015,2.2189,96.61,3,Active
