Original_ID,SMILES,standard_value,standard_units,relation,Activity_uM,Filter_Status,Source,Activity_Type,InChIKey,MW,LogP,TPSA,RotBonds
CHEMBL2064417,O=c1cc(N2CCOCC2)[nH]c(Cc2nc3c(-c4ccccc4)c(F)ccc3o2)n1,10000.0,nM,>,10.0,PASS,ChEMBL,IC50,FZBMKSZVGOJNQF-UHFFFAOYSA-N,406.4170000000001,3.1446000000000014,84.25,4
CHEMBL2064416,O=c1cc(N2CCOCC2)[nH]c(Cc2nc3c(-c4ccncc4)cccc3o2)n1,10000.0,nM,>,10.0,PASS,ChEMBL,IC50,WTCKFVLXIUSZBT-UHFFFAOYSA-N,389.4150000000001,2.4005,97.14,4
CHEMBL2064415,O=c1cc(N2CCOCC2)[nH]c(Cc2nc3c(-c4cccnc4)cccc3o2)n1,10000.0,nM,>,10.0,PASS,ChEMBL,IC50,REKLOBZOKMODQD-UHFFFAOYSA-N,389.4150000000001,2.4005,97.14,4
CHEMBL2064414,O=c1cc(N2CCOCC2)[nH]c(Cc2nc3c(-c4ccccn4)cccc3o2)n1,3333.0,nM,=,3.333,PASS,ChEMBL,IC50,LOTXVNFTEONOCW-UHFFFAOYSA-N,389.4150000000001,2.4005,97.14,4
CHEMBL2064413,O=c1cc(N2CCOCC2)[nH]c(Cc2nc3c(-c4cccs4)cccc3o2)n1,4357.0,nM,=,4.357,PASS,ChEMBL,IC50,FPAPMCJELAEURQ-UHFFFAOYSA-N,394.4560000000001,3.067000000000002,84.25,4
CHEMBL2064412,O=c1cc(N2CCOCC2)[nH]c(Cc2nc3cccc(-c4ccccc4)c3o2)n1,10000.0,nM,>,10.0,PASS,ChEMBL,IC50,BPJRFZYPRAUEAA-UHFFFAOYSA-N,388.42700000000013,3.0055000000000014,84.25,4
CHEMBL2064411,O=c1cc(N2CCOCC2)[nH]c(Cc2nc3c(-c4ccccc4)cccc3o2)n1,7754.0,nM,=,7.754,PASS,ChEMBL,IC50,WOUCSEYKFZVMNP-UHFFFAOYSA-N,388.4270000000001,3.0055000000000014,84.25,4
CHEMBL2064410,O=c1cc(N2CCOCC2)[nH]c(Cc2nc3c(Br)cccc3o2)n1,10000.0,nM,>,10.0,PASS,ChEMBL,IC50,IFSSAUGSPHWEQC-UHFFFAOYSA-N,391.225,2.101,84.25,3
CHEMBL2064409,Cc1cccc2nc(Cc3nc(=O)cc(N4CCOCC4)[nH]3)oc12,7150.0,nM,=,7.15,PASS,ChEMBL,IC50,ZCXQHOPHHNFUNN-UHFFFAOYSA-N,326.3560000000001,1.64692,84.25000000000001,3
CHEMBL2064408,Cc1ccc2nc(Cc3nc(=O)cc(N4CCOCC4)[nH]3)oc2c1,9768.0,nM,=,9.768,PASS,ChEMBL,IC50,FRWYDHKWLFQYCP-UHFFFAOYSA-N,326.35600000000005,1.6469199999999997,84.25000000000001,3
CHEMBL2064407,Cc1ccc2oc(Cc3nc(=O)cc(N4CCOCC4)[nH]3)nc2c1,10000.0,nM,>,10.0,PASS,ChEMBL,IC50,XZBVIEKQPTYQHU-UHFFFAOYSA-N,326.35600000000005,1.6469199999999997,84.25000000000001,3
CHEMBL2064406,Cc1cccc2oc(Cc3nc(=O)cc(N4CCOCC4)[nH]3)nc12,10000.0,nM,>,10.0,PASS,ChEMBL,IC50,ZJPZQLDGCXPJJA-UHFFFAOYSA-N,326.3560000000001,1.64692,84.25000000000001,3
CHEMBL2064405,Cn1c(Cc2nc3ccccc3o2)nc(N2CCOCC2)cc1=O,10000.0,nM,>,10.0,PASS,ChEMBL,IC50,KUTINQOLZAMPFB-UHFFFAOYSA-N,326.3560000000001,1.3489,73.39000000000001,3
CHEMBL2064354,O=c1cc(N2CCOCC2)[nH]c(Cc2nc3cccc(F)c3o2)n1,10000.0,nM,>,10.0,PASS,ChEMBL,IC50,FUDDWEBZVFYVSM-UHFFFAOYSA-N,330.3190000000001,1.4775999999999994,84.25,3
CHEMBL2064353,O=c1cc(N2CCOCC2)[nH]c(Cc2nc3ccc(F)cc3o2)n1,10000.0,nM,>,10.0,PASS,ChEMBL,IC50,RZFFFXNHXBKXSF-UHFFFAOYSA-N,330.3190000000001,1.4775999999999996,84.25,3
CHEMBL2064352,O=c1cc(N2CCOCC2)[nH]c(Cc2nc3cc(F)ccc3o2)n1,10000.0,nM,>,10.0,PASS,ChEMBL,IC50,DPBSWFWWWKYRFD-UHFFFAOYSA-N,330.3190000000001,1.4775999999999996,84.25,3
CHEMBL2064351,O=c1cc(N2CCOCC2)[nH]c(Cc2nc3c(F)cccc3o2)n1,10000.0,nM,>,10.0,PASS,ChEMBL,IC50,VPBNCXUQXJGYFV-UHFFFAOYSA-N,330.319,1.4775999999999996,84.25,3
CHEMBL2064350,Cn1c(Cc2nc(=O)cc(N3CCOCC3)[nH]2)nc2ccc(-c3ccccc3)cc21,7798.0,nM,=,7.798,PASS,ChEMBL,IC50,JXUHACFZACOYNQ-UHFFFAOYSA-N,401.4700000000001,2.7510000000000012,76.03999999999999,4
CHEMBL2064349,Cn1c(Cc2nc(=O)cc(N3CCOCC3)[nH]2)nc2cc(-c3ccccc3)ccc21,10000.0,nM,>,10.0,PASS,ChEMBL,IC50,DNWQPQLERZVVAQ-UHFFFAOYSA-N,401.4700000000001,2.7510000000000012,76.03999999999999,4
CHEMBL2064348,Cn1c(Cc2nc(=O)cc(N3CCOCC3)[nH]2)nc2cccc(-c3ccccc3)c21,4575.0,nM,=,4.575,PASS,ChEMBL,IC50,ILFYEJCKTMDWME-UHFFFAOYSA-N,401.4700000000001,2.7510000000000012,76.03999999999999,4
CHEMBL2064347,Cn1c(Cc2nc(=O)cc(N3CCOCC3)[nH]2)nc2c(-c3ccccc3)cccc21,314.0,nM,=,0.314,PASS,ChEMBL,IC50,DAIOZRXKBOQYHF-UHFFFAOYSA-N,401.4700000000001,2.7510000000000012,76.03999999999999,4
CHEMBL2064346,O=c1cc(N2CCOCC2)[nH]c(Cc2nc3c(-c4ccccc4)cccc3[nH]2)n1,5503.0,nM,=,5.503,PASS,ChEMBL,IC50,WOQUVNKDDWFSGT-UHFFFAOYSA-N,387.44300000000004,2.7406000000000006,86.89999999999999,4
CHEMBL2064345,O=c1cc(N2CCOCC2)[nH]c(Cc2nc3ccccc3n2Cc2ccccc2)n1,5725.0,nM,=,5.725,PASS,ChEMBL,IC50,SGTFKNUJAAEBRH-UHFFFAOYSA-N,401.47000000000014,2.5953,76.03999999999999,5
CHEMBL2064344,O=c1cc(N2CCOCC2)[nH]c(Cc2nc3ccccc3n2-c2ccccc2)n1,6790.0,nM,=,6.79,PASS,ChEMBL,IC50,JHVHZYMEYYOABD-UHFFFAOYSA-N,387.4430000000001,2.5362,76.03999999999999,4
CHEMBL2064343,O=c1cc(N2CCOCC2)[nH]c(Cc2nc3ccccc3n2C2CCCCC2)n1,8400.0,nM,=,8.4,PASS,ChEMBL,IC50,FLQGKGPZQLXFCH-UHFFFAOYSA-N,393.49100000000027,3.052200000000001,76.03999999999999,4
CHEMBL2064342,COCCn1c(Cc2nc(=O)cc(N3CCOCC3)[nH]2)nc2cc(F)ccc21,10000.0,nM,>,10.0,PASS,ChEMBL,IC50,USYJYZXMDZZHHZ-UHFFFAOYSA-N,387.4150000000001,1.3324999999999998,85.27,6
CHEMBL2064341,O=c1cc(N2CCOCC2)[nH]c(Cc2nc3cc(F)ccc3n2C2CC2)n1,10000.0,nM,>,10.0,PASS,ChEMBL,IC50,MTHPQWCRVGFTAP-UHFFFAOYSA-N,369.40000000000015,2.021,76.03999999999999,4
CHEMBL2064340,CCn1c(Cc2nc(=O)cc(N3CCOCC3)[nH]2)nc2ccccc21,1000.0,nM,=,1.0,PASS,ChEMBL,IC50,HDOZVDVCQITIFE-UHFFFAOYSA-N,339.399,1.5668999999999995,76.03999999999999,4
CHEMBL2064339,O=c1cc(N2CCOCC2)[nH]c(Cc2nc3cc(C(F)(F)F)ccc3[nH]2)n1,10000.0,nM,>,10.0,PASS,ChEMBL,IC50,WVVBTZOIMQEYLX-UHFFFAOYSA-N,379.342,2.0923999999999996,86.89999999999999,3
CHEMBL2064338,COc1ccc2[nH]c(Cc3nc(=O)cc(N4CCOCC4)[nH]3)nc2c1,10000.0,nM,>,10.0,PASS,ChEMBL,IC50,VFCLJXXMYKIMJJ-UHFFFAOYSA-N,341.3710000000001,1.0821999999999994,96.13000000000001,4
CHEMBL2064337,Cc1ccc2[nH]c(Cc3nc(=O)cc(N4CCOCC4)[nH]3)nc2c1,9880.0,nM,=,9.88,PASS,ChEMBL,IC50,BKULCUVBRGHVMM-UHFFFAOYSA-N,325.372,1.3820199999999994,86.89999999999999,3
CHEMBL2064336,O=c1cc(N2CCOCC2)[nH]c(Cc2nc3cc(Cl)ccc3[nH]2)n1,5650.0,nM,=,5.65,PASS,ChEMBL,IC50,PWPZIVZLHIOULY-UHFFFAOYSA-N,345.79,1.7269999999999994,86.89999999999999,3
CHEMBL2064335,O=c1cc(N2CCOCC2)[nH]c(Cc2nc3cc(Br)ccc3[nH]2)n1,5460.0,nM,=,5.46,PASS,ChEMBL,IC50,MXWXREUDDBTARZ-UHFFFAOYSA-N,390.241,1.8360999999999994,86.89999999999999,3
CHEMBL2064334,Cn1c(Cc2nc(=O)cc(N3CCOCC3)[nH]2)nc2ccc(F)cc21,10000.0,nM,>,10.0,PASS,ChEMBL,IC50,HHOKAYOHVIAPCY-UHFFFAOYSA-N,343.362,1.2230999999999999,76.03999999999999,3
CHEMBL2064333,Cn1c(Cc2nc(=O)cc(N3CCOCC3)[nH]2)nc2cc(F)ccc21,10000.0,nM,>,10.0,PASS,ChEMBL,IC50,LXQCVNDYORNYIT-UHFFFAOYSA-N,343.362,1.2230999999999999,76.03999999999999,3
CHEMBL2064332,Cn1c(Cc2nc3cc(F)ccc3[nH]2)nc(N2CCOCC2)cc1=O,10000.0,nM,>,10.0,PASS,ChEMBL,IC50,NMLASYCUCSTTHB-UHFFFAOYSA-N,343.3620000000002,1.2230999999999999,76.03999999999999,3
CHEMBL2064331,O=c1cc(N2CCOCC2)[nH]c(Cc2nc3cc(F)ccc3[nH]2)n1,10000.0,nM,>,10.0,PASS,ChEMBL,IC50,OZYPJCFRMNJWPZ-UHFFFAOYSA-N,329.33500000000004,1.2126999999999994,86.89999999999999,3
CHEMBL2064330,Cn1c(Cc2nc(=O)cc(N3CCOCC3)[nH]2)nc2ccccc21,10000.0,nM,>,10.0,PASS,ChEMBL,IC50,XLESLWHDVUIEMT-UHFFFAOYSA-N,325.372,1.0839999999999996,76.03999999999999,3
CHEMBL2064418,O=c1cc(N2CCOCC2)[nH]c(Cc2nc3ccccc3o2)n1,10000.0,nM,>,10.0,PASS,ChEMBL,IC50,FBMOTDKLUMGRFX-UHFFFAOYSA-N,312.32900000000006,1.3384999999999994,84.25,3
CHEMBL2064329,O=c1cc(N2CCOCC2)[nH]c(Cc2nc3ccccc3[nH]2)n1,10000.0,nM,>,10.0,PASS,ChEMBL,IC50,ZXWKRHZKUQDVJE-UHFFFAOYSA-N,311.345,1.0735999999999992,86.89999999999999,3
CHEMBL2064419,O=C(Cc1nc(=O)cc(N2CCOCC2)[nH]1)Nc1ccccc1,2133.0,nM,=,2.133,PASS,ChEMBL,IC50,FPFCFOIMTFHSNY-UHFFFAOYSA-N,314.34499999999997,0.7877,87.32,4
CHEMBL2071339,NC(=O)C1CCCN1C(=O)Nc1nc2ccc(-c3cnc(N)c(C(F)(F)F)c3)cc2s1,40.0,nM,=,0.04,PASS,ChEMBL,IC50,BUYUSMTYAYHWLC-UHFFFAOYSA-N,450.44600000000014,3.440900000000001,127.23,3
CHEMBL2089120,Cc1c(Cl)cccc1Cn1c(N)nc(=O)c2sc(N3CCOCC3)nc21,250.0,nM,=,0.25,PASS,ChEMBL,IC50,CKHPFLCGVWVXKU-UHFFFAOYSA-N,391.8840000000002,2.2819199999999995,86.27000000000001,3
CHEMBL2089119,Cc1c(Cl)cccc1Cn1c(SCC(=O)O)nc(=O)c2sc(N3CCOCC3)nc21,400.0,nM,=,0.4,PASS,ChEMBL,IC50,BAFZKCJTJOBLQE-UHFFFAOYSA-N,466.97200000000026,2.8764200000000004,97.55,6
CHEMBL2089118,CSc1nc(=O)c2sc(N3CCOCC3)nc2n1Cc1cccc(Cl)c1C,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,RGUKHUUKCRHKOB-UHFFFAOYSA-N,422.9630000000001,3.4216200000000025,60.25000000000001,4
CHEMBL2089117,Cc1c(Cl)cccc1Cn1c(=S)[nH]c(=O)c2sc(N3CCOCC3)nc21,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,MLIPKFCLXMDABS-UHFFFAOYSA-N,408.9360000000002,3.362310000000001,63.150000000000006,3
CHEMBL2089116,COc1nc(=O)c2sc(N3CCOCC3)nc2n1Cc1cccc(Cl)c1C,1600.0,nM,=,1.6,PASS,ChEMBL,IC50,NIOGVABEDZLBHH-UHFFFAOYSA-N,406.8950000000001,2.7083200000000005,69.47999999999999,4
CHEMBL2089114,Cc1c(Cl)cccc1Cn1c(CO)nc(=O)c2sc(N3CCOCC3)nc21,500.0,nM,=,0.5,PASS,ChEMBL,IC50,VCAGBYZINBCVJR-UHFFFAOYSA-N,406.8950000000002,2.1920199999999994,80.48,4
CHEMBL2089113,Cc1c(Cn2c(CN)nc(=O)c3sc(N4CCOCC4)nc32)cccc1C(F)(F)F,2500.0,nM,>,2.5,PASS,ChEMBL,IC50,KHOQQKGARVDVPZ-UHFFFAOYSA-N,439.46300000000014,2.5238200000000006,86.27000000000001,4
CHEMBL2089112,Cc1c(Cn2c(CO)nc(=O)c3sc(N4CCOCC4)nc32)cccc1C(F)(F)F,630.0,nM,=,0.63,PASS,ChEMBL,IC50,QQGAYHWIOXRGNY-UHFFFAOYSA-N,440.4470000000001,2.5574200000000005,80.48,4
CHEMBL2089110,Cc1c(Cn2c(-c3ccccc3)nc(=O)c3sc(N4CCOCC4)nc32)cccc1C(F)(F)F,3200.0,nM,>,3.2,PASS,ChEMBL,IC50,BDCNAXLMFQLTFB-UHFFFAOYSA-N,486.51900000000023,4.732120000000004,60.25,4
CHEMBL2089109,Cc1c(Cn2c(C3CC3)nc(=O)c3sc(N4CCOCC4)nc32)cccc1C(F)(F)F,1300.0,nM,=,1.3,PASS,ChEMBL,IC50,PXKXPHKDCJBQCI-UHFFFAOYSA-N,450.48600000000016,3.9425200000000036,60.25,4
CHEMBL2089108,CCc1nc(=O)c2sc(N3CCOCC3)nc2n1Cc1cccc(C(F)(F)F)c1C,4000.0,nM,>,4.0,PASS,ChEMBL,IC50,KOXJQSYGFJCMKS-UHFFFAOYSA-N,438.4750000000001,3.627520000000003,60.25000000000001,4
CHEMBL2089107,Cc1c(Cl)cccc1Cn1c(C)nc(=O)c2sc(N3CCOCC3)nc21,2000.0,nM,=,2.0,PASS,ChEMBL,IC50,VGTBFMMMRGCJCS-UHFFFAOYSA-N,390.8960000000002,3.008140000000001,60.25,3
CHEMBL2089106,Cc1c(Cn2c(C)nc(=O)c3sc(N4CCOCC4)nc32)cccc1C(F)(F)F,2500.0,nM,=,2.5,PASS,ChEMBL,IC50,REVHYTKYLAMCJQ-UHFFFAOYSA-N,424.4480000000001,3.373540000000002,60.25,3
