Original_ID,SMILES,standard_value,standard_units,relation,Activity_uM,Filter_Status,Source,Activity_Type,InChIKey
CHEMBL1242206,Cn1nc(-c2ccc(OCc3ccccc3)cc2)c2c(N)ncnc21,10000.0,nM,=,10.0,PASS,ChEMBL,IC50,XLCLMAZCEFJFTM-UHFFFAOYSA-N
CHEMBL1242383,NC(=O)Cn1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,9300.0,nM,=,9.3,PASS,ChEMBL,IC50,IJWIFRLVNMBBGB-UHFFFAOYSA-N
CHEMBL1242473,Nc1ncnc2c1c(-c1ccc3ccccc3c1)nn2CC1CC1,5000.0,nM,=,5.0,PASS,ChEMBL,IC50,NZYYLYBHKWTPIP-UHFFFAOYSA-N
CHEMBL1241676,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2C1CCCC1,225.0,nM,=,0.225,PASS,ChEMBL,IC50,UDUPSRWUDACGIS-UHFFFAOYSA-N
CHEMBL1241677,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@@H]1CCNC1,863.0,nM,=,0.863,PASS,ChEMBL,IC50,UBJGLXSFXKIIFY-SECBINFHSA-N
CHEMBL1241678,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@H]1CCOC1,113.0,nM,=,0.113,PASS,ChEMBL,IC50,COAQRADEUYYCDG-VIFPVBQESA-N
CHEMBL1241768,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@@H]1CCOC1,293.0,nM,=,0.293,PASS,ChEMBL,IC50,COAQRADEUYYCDG-SECBINFHSA-N
CHEMBL1241769,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCCN1,6290.0,nM,=,6.29,PASS,ChEMBL,IC50,IBSCAHNKEHRFKF-UHFFFAOYSA-N
CHEMBL1241770,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCNC1,3850.0,nM,=,3.85,PASS,ChEMBL,IC50,YJNVZAXZUDOAAI-UHFFFAOYSA-N
CHEMBL1241859,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCNCC1,2660.0,nM,=,2.66,PASS,ChEMBL,IC50,WXCKXLFOEBUZDO-UHFFFAOYSA-N
CHEMBL1241943,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CCC1CCCNC1,3680.0,nM,=,3.68,PASS,ChEMBL,IC50,TXZDVQGUIJKUMP-UHFFFAOYSA-N
CHEMBL1241944,CC(C)n1nc(-c2ccc(C#N)c(O)c2)c2c(N)ncnc21,86.0,nM,=,0.086,PASS,ChEMBL,IC50,DHYADLCEAXMYPS-UHFFFAOYSA-N
CHEMBL1241945,CC(C)n1nc(-c2ccc(O)c(F)c2)c2c(N)ncnc21,92.0,nM,=,0.092,PASS,ChEMBL,IC50,VBUMOGXFBGYXDV-UHFFFAOYSA-N
CHEMBL1242028,CC(C)n1nc(-c2cc(F)c(O)cc2F)c2c(N)ncnc21,296.0,nM,=,0.296,PASS,ChEMBL,IC50,DYEJYFAQYRMVFS-UHFFFAOYSA-N
CHEMBL1242029,COc1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,3200.0,nM,=,3.2,PASS,ChEMBL,IC50,KOICAHGTHMWKIZ-UHFFFAOYSA-N
CHEMBL1242112,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1O,260.0,nM,=,0.26,PASS,ChEMBL,IC50,BZYKWEQWEPHEQZ-UHFFFAOYSA-N
CHEMBL1241300,COc1ccc(-c2[nH]nc3ncnc(N)c23)cc1O,705.0,nM,=,0.705,PASS,ChEMBL,IC50,QPZURRPXZSPBJE-UHFFFAOYSA-N
CHEMBL1241301,COc1ccc(-c2nn(C)c3ncnc(N)c23)cc1O,403.0,nM,=,0.403,PASS,ChEMBL,IC50,DINPOPQNCDTVPQ-UHFFFAOYSA-N
CHEMBL1242113,CCn1nc(-c2ccc(OC)c(O)c2)c2c(N)ncnc21,276.0,nM,=,0.276,PASS,ChEMBL,IC50,QOYOSSAKTDDRJV-UHFFFAOYSA-N
CHEMBL1242114,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1O,164.0,nM,=,0.164,PASS,ChEMBL,IC50,KUUKOPMICNKRGE-UHFFFAOYSA-N
CHEMBL1242201,COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,68.0,nM,=,0.068,PASS,ChEMBL,IC50,FRKWMLCUONAHJH-UHFFFAOYSA-N
CHEMBL1242202,COc1ccc(-c2nn(C3CCC(C)C3)c3ncnc(N)c23)cc1O,192.0,nM,=,0.192,PASS,ChEMBL,IC50,RHFWTFDTRBFIHU-UHFFFAOYSA-N
CHEMBL1242203,COc1ccc(-c2nn(C3CNC3)c3ncnc(N)c23)cc1O,2220.0,nM,=,2.22,PASS,ChEMBL,IC50,LBRPXBJBDBBMNZ-UHFFFAOYSA-N
CHEMBL1242288,COc1ccc(-c2nn([C@@H]3CCNC3)c3ncnc(N)c23)cc1O,2260.0,nM,=,2.26,PASS,ChEMBL,IC50,BJNPYRHGWJVECX-SNVBAGLBSA-N
CHEMBL1242289,CCOc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,813.0,nM,=,0.813,PASS,ChEMBL,IC50,HVUAYFFHDRNLOX-UHFFFAOYSA-N
CHEMBL1242290,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1OC,80.0,nM,=,0.08,PASS,ChEMBL,IC50,CJFWNLXLAAHQJY-UHFFFAOYSA-N
CHEMBL1242379,COc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1OC,464.0,nM,=,0.464,PASS,ChEMBL,IC50,WLLDKVYCGDHDLF-UHFFFAOYSA-N
CHEMBL1242380,COc1ccc(-c2nn(C[C@H](C)CO)c3ncnc(N)c23)cc1OC,570.0,nM,=,0.57,PASS,ChEMBL,IC50,ORVLOIUKTHUQPU-JTQLQIEISA-N
CHEMBL1242662,CC(C)n1nc(-c2ccc3cc(O)ccc3c2)c2c(N)ncnc21,1300.0,nM,=,1.3,PASS,ChEMBL,IC50,JCMWWPAJCOQLAF-UHFFFAOYSA-N
CHEMBL1242754,CC(C)n1nc(-c2cnc3ccccc3c2)c2c(N)ncnc21,2800.0,nM,=,2.8,PASS,ChEMBL,IC50,HGALDAPNHYJZAJ-UHFFFAOYSA-N
CHEMBL1242755,Nc1ncnc2c1c(-c1cnc3ccccc3c1)nn2C1CCCC1,1800.0,nM,=,1.8,PASS,ChEMBL,IC50,FVPBLAKABVRLRX-UHFFFAOYSA-N
CHEMBL1242756,Cn1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,35.0,nM,=,0.035,PASS,ChEMBL,IC50,UGUJFPIEAZXKAK-UHFFFAOYSA-N
CHEMBL1241441,Nc1ncnc2[nH]nc(-c3ccc4ccccc4c3)c12,3000.0,nM,=,3.0,PASS,ChEMBL,IC50,LQRSFPTVTRTRMP-UHFFFAOYSA-N
CHEMBL1241488,C=CCn1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,5600.0,nM,=,5.6,PASS,ChEMBL,IC50,STUXLJREBRDEOX-UHFFFAOYSA-N
CHEMBL1241489,CC(C)n1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,4800.0,nM,=,4.8,PASS,ChEMBL,IC50,CBWWAMHIIZVQTP-UHFFFAOYSA-N
CHEMBL1241681,Nc1ncnc2c1c(-c1ccc3ncccc3c1)nn2C1CCCC1,70.0,nM,=,0.07,PASS,ChEMBL,IC50,DBZCDBKTCUKQPQ-UHFFFAOYSA-N
CHEMBL1241682,Cc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2n1,462.0,nM,=,0.462,PASS,ChEMBL,IC50,ZNUODSNRAGKDRE-UHFFFAOYSA-N
CHEMBL1241683,CC(C)n1nc(-c2ccc3nc(Cl)ccc3c2)c2c(N)ncnc21,800.0,nM,=,0.8,PASS,ChEMBL,IC50,QFUHCUNJMQVKME-UHFFFAOYSA-N
CHEMBL1241774,CC(C)n1nc(-c2ccc3nccnc3c2)c2c(N)ncnc21,206.0,nM,=,0.206,PASS,ChEMBL,IC50,AGEIBLLCZVGHLI-UHFFFAOYSA-N
CHEMBL1241775,CC(C)n1nc(-c2cnc3nccnc3c2)c2c(N)ncnc21,1700.0,nM,=,1.7,PASS,ChEMBL,IC50,OLYMWYHESNHWOK-UHFFFAOYSA-N
CHEMBL1241776,CC(C)n1nc(-c2ccc3[nH]cnc(=O)c3c2)c2c(N)ncnc21,80.0,nM,=,0.08,PASS,ChEMBL,IC50,QVFCDPRQRUAFKS-UHFFFAOYSA-N
CHEMBL1241949,CC(C)n1nc(-c2ccc3nc(N)ccc3c2)c2c(N)ncnc21,245.0,nM,=,0.245,PASS,ChEMBL,IC50,ZGBQFYGLPMXTSZ-UHFFFAOYSA-N
CHEMBL1241950,CC(C)n1nc(-c2ccc3nc(NN)ccc3c2)c2c(N)ncnc21,467.0,nM,=,0.467,PASS,ChEMBL,IC50,NRZFXYCLDSAYDI-UHFFFAOYSA-N
CHEMBL1242033,CC(C)n1nc(-c2ccc3nccc(NC(=O)OC(C)(C)C)c3c2)c2c(N)ncnc21,2800.0,nM,=,2.8,PASS,ChEMBL,IC50,XEFOGCQNLWUZGB-UHFFFAOYSA-N
CHEMBL1242034,CC(C)n1nc(-c2ccc3nccc(N)c3c2)c2c(N)ncnc21,5100.0,nM,=,5.1,PASS,ChEMBL,IC50,GDPCGYDMVIPGLD-UHFFFAOYSA-N
CHEMBL1242117,Cn1nc(-c2ccc3occc(=O)c3c2)c2c(N)ncnc21,6800.0,nM,=,6.8,PASS,ChEMBL,IC50,IXPOSFVTGQUOAI-UHFFFAOYSA-N
CHEMBL1242118,CC(C)n1nc(-c2ccc3occc(=O)c3c2)c2c(N)ncnc21,2400.0,nM,=,2.4,PASS,ChEMBL,IC50,YRJGEWAWXXEJNX-UHFFFAOYSA-N
CHEMBL1242119,Nc1ncnc2c1c(-c1ccc3occc(=O)c3c1)nn2C1CCCC1,344.0,nM,=,0.344,PASS,ChEMBL,IC50,HFBMCRRHMRLGSA-UHFFFAOYSA-N
CHEMBL1242208,CC(C)n1nc(-c2ccc3ccncc3c2)c2c(N)ncnc21,443.0,nM,=,0.443,PASS,ChEMBL,IC50,MONJJHLZSIEMDE-UHFFFAOYSA-N
CHEMBL1242209,Cc1ccc2ccc(-c3nn(C(C)C)c4ncnc(N)c34)cc2n1,752.0,nM,=,0.752,PASS,ChEMBL,IC50,KFBBXKBRSICFJT-UHFFFAOYSA-N
CHEMBL1240565,Cn1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21,91.0,nM,=,0.091,PASS,ChEMBL,IC50,PGXQNHGXDFCMOJ-UHFFFAOYSA-N
CHEMBL1242293,CC(C)n1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21,120.0,nM,=,0.12,PASS,ChEMBL,IC50,KTTGLAHMSDMRLJ-UHFFFAOYSA-N
CHEMBL1242294,CC(C)n1nc(-c2ccc3[nH]ccc3c2)c2c(N)ncnc21,652.0,nM,=,0.652,PASS,ChEMBL,IC50,PNEGWAQERPTPDN-UHFFFAOYSA-N
CHEMBL1242295,Nc1ncnc2c1c(-c1ccc3[nH]ccc3c1)nn2C1CCCC1,531.0,nM,=,0.531,PASS,ChEMBL,IC50,MRCFTWAYZAHAFA-UHFFFAOYSA-N
CHEMBL1242384,CC(C)n1nc(-c2ccc3c(ccn3C)c2)c2c(N)ncnc21,642.0,nM,=,0.642,PASS,ChEMBL,IC50,SPUWUOGLPPVXCW-UHFFFAOYSA-N
CHEMBL1242385,Cn1ccc2cc(-c3nn(C4CCCC4)c4ncnc(N)c34)ccc21,831.0,nM,=,0.831,PASS,ChEMBL,IC50,LQIVXZFCXIBJSU-UHFFFAOYSA-N
CHEMBL1242386,CC(C)n1nc(-c2ccc3[nH]ncc3c2)c2c(N)ncnc21,145.0,nM,=,0.145,PASS,ChEMBL,IC50,SNHKARUQVBJTQS-UHFFFAOYSA-N
CHEMBL1242475,Nc1ncnc2c1c(-c1ccc3[nH]ncc3c1)nn2C1CCCC1,209.0,nM,=,0.209,PASS,ChEMBL,IC50,XOKCNIACFBBJGV-UHFFFAOYSA-N
CHEMBL1242476,CC(C)n1nc(-c2ccc3c(N)[nH]nc3c2)c2c(N)ncnc21,193.0,nM,=,0.193,PASS,ChEMBL,IC50,QBPMDFDPUIVKQA-UHFFFAOYSA-N
CHEMBL1242477,CC(C)n1nc(-c2ccc3c[nH]nc3c2)c2c(N)ncnc21,69.0,nM,=,0.069,PASS,ChEMBL,IC50,ULPBTMCLMXCXEB-UHFFFAOYSA-N
CHEMBL1242572,Nc1ncnc2c1c(-c1ccc3c[nH]nc3c1)nn2C1CCCC1,82.0,nM,=,0.082,PASS,ChEMBL,IC50,PSYXHVWBVRRNHD-UHFFFAOYSA-N
CHEMBL1242573,CC(C)n1nc(-c2cc(F)c3c[nH]nc3c2)c2c(N)ncnc21,144.0,nM,=,0.144,PASS,ChEMBL,IC50,VVLOLXBDTFEURK-UHFFFAOYSA-N
CHEMBL1240566,Cn1nc(-c2ccc3cc[nH]c3c2)c2c(N)ncnc21,1800.0,nM,=,1.8,PASS,ChEMBL,IC50,RUQMPILTACLXOK-UHFFFAOYSA-N
CHEMBL1242574,CC(C)n1nc(-c2ccc3cc[nH]c3c2)c2c(N)ncnc21,2600.0,nM,=,2.6,PASS,ChEMBL,IC50,UVFCDQJUKYMBAZ-UHFFFAOYSA-N
CHEMBL1242664,Nc1ncnc2c1c(-c1ccc3cc[nH]c3c1)nn2C1CCCC1,4000.0,nM,=,4.0,PASS,ChEMBL,IC50,ZSAJPWOGVMFXHN-UHFFFAOYSA-N
CHEMBL1242666,CC(C)n1nc(-c2ccc3c(C=O)c[nH]c3c2)c2c(N)ncnc21,450.0,nM,=,0.45,PASS,ChEMBL,IC50,QRJVSLZNMWIKRS-UHFFFAOYSA-N
CHEMBL1242757,CC(C)n1nc(-c2cccc3[nH]ccc23)c2c(N)ncnc21,9850.0,nM,=,9.85,PASS,ChEMBL,IC50,JSXBAKOSLFZFQZ-UHFFFAOYSA-N
CHEMBL1242758,Nc1ncnc2c1c(-c1cccc3[nH]ccc13)nn2C1CCCC1,3040.0,nM,=,3.04,PASS,ChEMBL,IC50,LXWKVQVKYRGEKE-UHFFFAOYSA-N
CHEMBL1242852,CC(C)n1nc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c2c(N)ncnc21,2560.0,nM,=,2.56,PASS,ChEMBL,IC50,PFRDPPRTLFHGLR-UHFFFAOYSA-N
CHEMBL1241490,CC(C)n1nc(-c2ccc3occc3c2)c2c(N)ncnc21,1060.0,nM,=,1.06,PASS,ChEMBL,IC50,AULCRCVNIWNUTH-UHFFFAOYSA-N
CHEMBL1241491,Nc1ncnc2c1c(-c1ccc3occc3c1)nn2C1CCCC1,2690.0,nM,=,2.69,PASS,ChEMBL,IC50,IVPZQVJSLCFTTO-UHFFFAOYSA-N
CHEMBL1241492,CC(C)n1nc(-c2ccc3nonc3c2)c2c(N)ncnc21,3400.0,nM,=,3.4,PASS,ChEMBL,IC50,CYKWMIZUFXPHFW-UHFFFAOYSA-N
CHEMBL1241586,CC(C)n1nc(-c2ccc3[nH]c(=O)[nH]c3c2)c2c(N)ncnc21,2200.0,nM,=,2.2,PASS,ChEMBL,IC50,DUQGHTXMYYQABR-UHFFFAOYSA-N
CHEMBL1241587,CC(C)n1nc(-c2ccc3c(c2)CCO3)c2c(N)ncnc21,1950.0,nM,=,1.95,PASS,ChEMBL,IC50,LNWUSIFVARIMOH-UHFFFAOYSA-N
CHEMBL1240567,Nc1ncnc2[nH]nc(-c3ccc4c(c3)OCO4)c12,4900.0,nM,=,4.9,PASS,ChEMBL,IC50,ZPULZIKXLVCVFG-UHFFFAOYSA-N
CHEMBL1241588,CC(C)n1nc(-c2ccc3c(c2)OCCO3)c2c(N)ncnc21,2200.0,nM,=,2.2,PASS,ChEMBL,IC50,LMVAHLFZGWUGNF-UHFFFAOYSA-N
CHEMBL1240594,Cn1nc(-c2cc3ccccc3s2)c2c(N)ncnc21,1300.0,nM,=,1.3,PASS,ChEMBL,IC50,XWPGTERWQLQPCG-UHFFFAOYSA-N
CHEMBL1241684,CC(C)n1nc(-c2cc3cc(C=O)ccc3s2)c2c(N)ncnc21,3400.0,nM,=,3.4,PASS,ChEMBL,IC50,JDRPVJJOYKLLFH-UHFFFAOYSA-N
CHEMBL1257955,O=C(Nc1ccccc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3C4CCC3COC4)n2)cc1,18.0,nM,=,0.018,PASS,ChEMBL,IC50,JDISKXJUJCCGMT-UHFFFAOYSA-N
CHEMBL1257840,O=C(Nc1ccc(F)cc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3C4CCC3COC4)n2)cc1,39.0,nM,=,0.039,PASS,ChEMBL,IC50,ZFFYRSOJDYAHTC-UHFFFAOYSA-N
CHEMBL1257839,Cc1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)nc(N4C5CCC4COC5)n3)cc2)cc1,69.0,nM,=,0.069,PASS,ChEMBL,IC50,ABEZBUPUYCZAAU-UHFFFAOYSA-N
CHEMBL1257716,N#Cc1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)nc(N4C5CCC4COC5)n3)cc2)cc1,86.0,nM,=,0.086,PASS,ChEMBL,IC50,DMWJVXKWQWZTQO-UHFFFAOYSA-N
CHEMBL1258067,COc1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)nc(N4C5CCC4COC5)n3)cc2)cc1OC,13.5,nM,=,0.0135,PASS,ChEMBL,IC50,JZFIPMXPLAGXPO-UHFFFAOYSA-N
CHEMBL1258183,O=C(Nc1ccc(CO)cc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3C4CCC3COC4)n2)cc1,7.0,nM,=,0.007,PASS,ChEMBL,IC50,OSEKXTTWKHKJPC-UHFFFAOYSA-N
CHEMBL1258296,O=C(Nc1ccc(CCO)cc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3C4CCC3COC4)n2)cc1,14.0,nM,=,0.014,PASS,ChEMBL,IC50,DKGVKKQXPOIZMD-UHFFFAOYSA-N
CHEMBL1258408,CN(C)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)nc(N4C5CCC4COC5)n3)cc2)cc1,3.5,nM,=,0.0035,PASS,ChEMBL,IC50,KQTPOBJEQGKVLE-UHFFFAOYSA-N
CHEMBL1255813,CN1CCN(c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5C6CCC5COC6)n4)cc3)cc2)CC1,21.0,nM,=,0.021,PASS,ChEMBL,IC50,VKMJNPLKASJKMJ-UHFFFAOYSA-N
CHEMBL1255814,CN(C)CCOc1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)nc(N4C5CCC4COC5)n3)cc2)cc1,14.0,nM,=,0.014,PASS,ChEMBL,IC50,WOQDAYPPCSYMGN-UHFFFAOYSA-N
CHEMBL1255815,CN1CCN(Cc2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5C6CCC5COC6)n4)cc3)cc2)CC1,21.0,nM,=,0.021,PASS,ChEMBL,IC50,MEENXBJHESDXRJ-UHFFFAOYSA-N
CHEMBL1258516,O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3C4CCC3COC4)n2)cc1)Nc1cccnc1,17.0,nM,=,0.017,PASS,ChEMBL,IC50,LRPUTZBETOGWIQ-UHFFFAOYSA-N
CHEMBL1258517,O=C(Nc1ccncc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3C4CCC3COC4)n2)cc1,8.0,nM,=,0.008,PASS,ChEMBL,IC50,WXUUCRLKXQMWRY-UHFFFAOYSA-N
CHEMBL1258634,O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3C4CCC3COC4)n2)cc1)Nc1ccnc(Cl)c1,23.0,nM,=,0.023,PASS,ChEMBL,IC50,RCBPKJSWTWFJMU-UHFFFAOYSA-N
CHEMBL1255816,O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3C4CCC3COC4)n2)cc1)Nc1ccc(-c2cccnc2)nc1,40.0,nM,=,0.04,PASS,ChEMBL,IC50,VXHZLQYXNABHFH-UHFFFAOYSA-N
CHEMBL1258635,O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3C4CCC3COC4)n2)cc1)Nc1cncnc1,84.0,nM,=,0.084,PASS,ChEMBL,IC50,XJKQXGOQMQUXFR-UHFFFAOYSA-N
CHEMBL1258743,O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3C4CCC3COC4)n2)cc1)Nc1ccnnc1,28.0,nM,=,0.028,PASS,ChEMBL,IC50,FFDWULSGZGFIQJ-UHFFFAOYSA-N
CHEMBL1258744,O=C(Nc1ccncc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3C4COCC3[C@@H](O)C4)n2)cc1,4.0,nM,=,0.004,PASS,ChEMBL,IC50,KXIQRMIPXPVUID-CBNMVNINSA-N
CHEMBL1258354,COc1cccc(Nc2nc(N3CCOCC3)nc3c2cnn3C)c1,162.0,nM,=,0.162,PASS,ChEMBL,IC50,PVQFMGYIWGTZOO-UHFFFAOYSA-N
CHEMBL1258355,COc1cccc(Nc2nc(N3CCC(O)CC3)nc3c2cnn3C)c1,430.0,nM,=,0.43,PASS,ChEMBL,IC50,GWIDZGGWGHKILR-UHFFFAOYSA-N
CHEMBL1258468,COc1cccc(Nc2nc(N3CC(C)OC(C)C3)nc3c2cnn3C)c1,370.0,nM,=,0.37,PASS,ChEMBL,IC50,CESZXTGKEPVZCH-UHFFFAOYSA-N
CHEMBL1234877,COc1cccc(Nc2nc(N3CCS(=O)(=O)CC3)nc3c2cnn3C)c1,75.0,nM,=,0.075,PASS,ChEMBL,IC50,IDYJWHSIWMIDKD-UHFFFAOYSA-N
CHEMBL1258577,COc1cccc(Nc2nc(N3CCCCC3)nc3c2cnn3C)c1,359.0,nM,=,0.359,PASS,ChEMBL,IC50,OPURUIYEXHFPGZ-UHFFFAOYSA-N
CHEMBL1258578,COc1cccc(Nc2nc(-c3cccc(OC)c3)nc3c2cnn3C)c1,134.0,nM,=,0.134,PASS,ChEMBL,IC50,BUIICZBHXWDPKZ-UHFFFAOYSA-N
CHEMBL1255605,COc1cccc(Nc2nc(-c3cccc(S(C)(=O)=O)c3)nc3c2cnn3C)c1,56.0,nM,=,0.056,PASS,ChEMBL,IC50,WYYXMFHLZUHECE-UHFFFAOYSA-N
CHEMBL1258688,COc1cccc(Nc2nc(-c3cccc(C(N)=O)c3)nc3c2cnn3C)c1,72.0,nM,=,0.072,PASS,ChEMBL,IC50,JVIVKCOJUDVVSR-UHFFFAOYSA-N
CHEMBL1258804,CNC(=O)c1cccc(-c2nc(Nc3cccc(OC)c3)c3cnn(C)c3n2)c1,3640.0,nM,=,3.64,PASS,ChEMBL,IC50,SONGRKPPTQGLQE-UHFFFAOYSA-N
CHEMBL1258805,COc1cccc(Nc2nc(-c3cccc(NC(C)=O)c3)nc3c2cnn3C)c1,386.0,nM,=,0.386,PASS,ChEMBL,IC50,FLORCLARODPUNY-UHFFFAOYSA-N
CHEMBL1258919,COc1cccc(Nc2nc(-c3cccnc3)nc3c2cnn3C)c1,29.0,nM,=,0.029,PASS,ChEMBL,IC50,QYDZOQMWTHQDIL-UHFFFAOYSA-N
CHEMBL1258920,COc1cccc(Nc2nc(-c3cnc(N)nc3)nc3c2cnn3C)c1,16.0,nM,=,0.016,PASS,ChEMBL,IC50,OQEOSHKHPNSGJI-UHFFFAOYSA-N
CHEMBL1257186,COc1cccc(Nc2nc(-c3cccc4[nH]ncc34)nc3c2cnn3C)c1,1.4,nM,=,0.0014,PASS,ChEMBL,IC50,YKEGMKBGSDKZQJ-UHFFFAOYSA-N
CHEMBL1257187,COc1cccc(Nc2nc(-c3cccc4[nH]nc(N)c34)nc3c2cnn3C)c1,11.0,nM,=,0.011,PASS,ChEMBL,IC50,XAGXYSPGVNPOPA-UHFFFAOYSA-N
CHEMBL1257304,COc1cccc(Nc2nc(-c3cccc4onc(C)c34)nc3c2cnn3C)c1,1.7,nM,=,0.0017,PASS,ChEMBL,IC50,JTLPAXYKBBZGEI-UHFFFAOYSA-N
CHEMBL1234878,Cn1ncc2c(NCCCS(C)(=O)=O)nc(-c3cccc4[nH]ncc34)nc21,1.4,nM,=,0.0014,PASS,ChEMBL,IC50,YZTXAMRYFBNCHP-UHFFFAOYSA-N
CHEMBL1257419,Cn1ncc2c(NCC(C)(C)CO)nc(-c3cccc4[nH]ncc34)nc21,1.1,nM,=,0.0011,PASS,ChEMBL,IC50,ROHHOJPPPCTPKV-UHFFFAOYSA-N
CHEMBL1257420,CN1CCC(Nc2nc(-c3cccc4[nH]ncc34)nc3c2cnn3C)CC1,8.3,nM,=,0.0083,PASS,ChEMBL,IC50,RRMAFHAVOVQQDO-UHFFFAOYSA-N
CHEMBL1257534,Cn1ncc2c(Nc3ccc(S(C)(=O)=O)cc3)nc(-c3cccc4[nH]ncc34)nc21,1.4,nM,=,0.0014,PASS,ChEMBL,IC50,UMAGBLRZYBDBEW-UHFFFAOYSA-N
CHEMBL1257535,Cn1ncc2c(Oc3ccc(S(C)(=O)=O)cc3)nc(-c3cccc4[nH]ncc34)nc21,3.0,nM,=,0.003,PASS,ChEMBL,IC50,OTOJYQAIMJBHSU-UHFFFAOYSA-N
CHEMBL1257652,Cn1ncc2c(-c3ccc(S(C)(=O)=O)cc3)nc(-c3cccc4[nH]ncc34)nc21,4.9,nM,=,0.0049,PASS,ChEMBL,IC50,FUWDYAAWQCXQKW-UHFFFAOYSA-N
CHEMBL1257653,Cn1ncc2c(Oc3ccc(S(C)(=O)=O)cc3)cc(-c3cccc4[nH]ncc34)nc21,6.8,nM,=,0.0068,PASS,ChEMBL,IC50,DSBJBOOMYLWTSO-UHFFFAOYSA-N
CHEMBL1258995,O=C(O)N1CCN(c2ccc(Nc3ccnc4ccc(-c5cnc6ccccc6c5)cc34)cc2C(F)(F)F)CC1,300.0,nM,>,0.3,PASS,ChEMBL,IC50,UZUVRFUOLOBORV-UHFFFAOYSA-N
CHEMBL1256447,COCCC(=O)N1CCN(c2ccc(Nc3ccnc4ccc(-c5cnc6ccccc6c5)cc34)cc2C(F)(F)F)CC1,300.0,nM,>,0.3,PASS,ChEMBL,IC50,VHLFKLWNRISGKS-UHFFFAOYSA-N
CHEMBL1256448,CN(C)CCC(=O)N1CCN(c2ccc(Nc3ccnc4ccc(-c5cnc6ccccc6c5)cc34)cc2C(F)(F)F)CC1,300.0,nM,>,0.3,PASS,ChEMBL,IC50,OEQWGNFMKFHQBV-UHFFFAOYSA-N
CHEMBL1256469,CC(=O)N1CCN(c2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1,300.0,nM,>,0.3,PASS,ChEMBL,IC50,XMXCGERRKORXFB-UHFFFAOYSA-N
CHEMBL1289975,Oc1cccc(-c2cc(Nc3ccc4[nH]ncc4c3)nc(N3CCOCC3)n2)c1,31.0,nM,=,0.031,PASS,ChEMBL,IC50,OUULCVQTKHSXBK-UHFFFAOYSA-N
CHEMBL1290069,Oc1ccccc1-c1cc(Nc2ccc3[nH]ncc3c2)nc(N2CCOCC2)n1,910.0,nM,=,0.91,PASS,ChEMBL,IC50,PBCLHBUSCFIBRE-UHFFFAOYSA-N
